,Tweet,Created_at,Positive,Negative,Neutral,Currencies,Tweeted_day_Open,Tweeted_day_High,Tweeted_day_Low,Tweeted_day_Close,Tweeted_day_Volume,Prev_30days_Open,Prev_30days_High,Prev_30days_Low,Prev_30days_Close,Prev_30days_Volume,Next_7days_Open,Next_7days_High,Next_7days_Low,Next_7days_Close,Next_7days_Volume,Next_30days_Open,Next_30days_High,Next_30days_Low,Next_30days_Close,Next_30days_Volume
1543,"$AST

Monthly looks ripe. Send this ! https://t.co/6qImGTxY4V https://t.co/b5zQ9SOHwT",2022-09-16T12:27:56.000Z,0.0,0.0,1.0,AST,0.12573599815368652,0.1532910019159317,0.1183760017156601,0.1532910019159317,9462316,0.09948799759149551,0.10085999965667725,0.09539300203323364,0.09566400200128555,568896,0.15066200494766235,0.15286199748516083,0.13103200495243073,0.13715900480747223,2799011,0.13878999650478363,0.14883799850940704,0.1353839933872223,0.14618200063705444,1421242
1544,This is why u should not fomo buy. Said it before.  $DC https://t.co/QRhWP4vGtH,2022-09-16T12:25:11.000Z,0.0,0.0,1.0,DC,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1545,"Build dif

$MTRG https://t.co/87o2TSZb9L",2022-09-15T15:53:15.000Z,0.0,0.0,1.0,MTRG,4.140811920166016,4.165647029876709,4.060673236846924,4.0865559577941895,1421856,3.4683690071105957,3.4954299926757812,3.2421820163726807,3.2428879737854004,1032241,3.55930495262146,3.9964189529418945,3.5538458824157715,3.9964189529418945,1482679,3.683216094970703,3.692326068878174,3.6245999336242676,3.627614974975586,887094
1546,"Imagine fading this

Market down $MTRG up. Catch ya all at the next bullrun. Cr influencers Will fomo buy my baggs at x 50 x 100

📈😘 https://t.co/CRgSbwiPBJ",2022-09-14T18:56:23.000Z,0.0,0.0,1.0,MTRG,3.765007972717285,4.150951862335205,3.764461040496826,4.1413750648498535,1663144,3.56564998626709,3.7456181049346924,3.4505090713500977,3.4683868885040283,1199905,3.4899239540100098,3.7270209789276123,3.206217050552368,3.558751106262207,1603016,3.635111093521118,3.788757085800171,3.5795929431915283,3.6832211017608643,1163610
1547,"Yes it is

$SOL https://t.co/tkZtWnxdhu https://t.co/UZsyLFhqOw",2022-09-13T19:21:15.000Z,0.351,0.0,0.649,SOL,37.421607971191406,38.870384216308594,32.870452880859375,33.430816650390625,1785181627,46.505985260009766,47.96087646484375,44.69403839111328,44.916568756103516,1061034922,32.68706512451172,32.79011154174805,31.3890323638916,31.433040618896484,819978937,31.164413452148438,31.18108558654785,28.197370529174805,30.544519424438477,1302451856
1548,"Gains are made with small caps.
Research.

$MLT huge undervalued and not even trading on a big cex.
👀
@MILCplatform https://t.co/BlRlusN7kD https://t.co/wRgPKhdTWK",2022-09-12T21:21:43.000Z,0.207,0.0,0.793,MLT,0.10631400346755981,0.12242399901151657,0.10551299899816513,0.11821600049734116,524815,0.1732179969549179,0.17473800480365753,0.16026200354099274,0.16039200127124786,332387,0.10245899856090546,0.10319600254297256,0.09281300008296967,0.09789200127124786,377808,0.13371799886226654,0.15418000519275665,0.13320399820804596,0.1394210010766983,525687
1549,"Wake me up when $AST pulls a sudden x 10... been holding this for a while.. but they didnt shake uncle wizz out.

#btc #eth #fetch #woo https://t.co/vJZkquhniN",2022-09-12T18:00:49.000Z,0.069,0.0,0.931,AST,0.11594100296497345,0.14179299771785736,0.11238200217485428,0.13805000483989716,5751944,0.10185900330543518,0.1025179997086525,0.09936700016260147,0.10003100335597992,587642,0.15014000236988068,0.17182500660419464,0.14471599459648132,0.1582379937171936,9407190,0.12000299990177155,0.12510600686073303,0.11637700349092484,0.12019799649715424,1448723
1550,"None of those ct gurus come even close if i start dropping the coins and roi i had over the last 2 years 

$vra below 1 m mc 
$matic before it pulled x 100
$luna before pulled x 1000
$floki before pulled x1000
$chz bfore x 40
$enj before x 50
$vgx before x 100
$fet bfore x 100 https://t.co/zHdGTsFlhG",2022-09-12T14:59:43.000Z,0.0,0.0,1.0,ENJ,0.5429949760437012,0.5645660161972046,0.535036027431488,0.541782021522522,82938655,0.7027440071105957,0.7161449790000916,0.6980239748954773,0.701304018497467,50535623,0.46915900707244873,0.48618200421333313,0.46042799949645996,0.4851450026035309,65172626,0.4269460141658783,0.4327400028705597,0.4262470006942749,0.42841199040412903,13587322
1551,"None of those ct gurus come even close if i start dropping the coins and roi i had over the last 2 years 

$vra below 1 m mc 
$matic before it pulled x 100
$luna before pulled x 1000
$floki before pulled x1000
$chz bfore x 40
$enj before x 50
$vgx before x 100
$fet bfore x 100 https://t.co/zHdGTsFlhG",2022-09-12T14:59:43.000Z,0.0,0.0,1.0,LUNA,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1552,"None of those ct gurus come even close if i start dropping the coins and roi i had over the last 2 years 

$vra below 1 m mc 
$matic before it pulled x 100
$luna before pulled x 1000
$floki before pulled x1000
$chz bfore x 40
$enj before x 50
$vgx before x 100
$fet bfore x 100 https://t.co/zHdGTsFlhG",2022-09-12T14:59:43.000Z,0.0,0.0,1.0,FLOKI,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,2812588,1.4999999621068127e-05,1.5999999959603883e-05,1.4999999621068127e-05,1.4999999621068127e-05,3054169,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,2408540,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,1794419
1553,"None of those ct gurus come even close if i start dropping the coins and roi i had over the last 2 years 

$vra below 1 m mc 
$matic before it pulled x 100
$luna before pulled x 1000
$floki before pulled x1000
$chz bfore x 40
$enj before x 50
$vgx before x 100
$fet bfore x 100 https://t.co/zHdGTsFlhG",2022-09-12T14:59:43.000Z,0.0,0.0,1.0,VRA,0.004840000066906214,0.004954999778419733,0.004681999795138836,0.004848000127822161,7842522,0.007286000065505505,0.00737799983471632,0.006984999869018793,0.007023000158369541,9498717,0.0042119999416172504,0.004350999835878611,0.004126000218093395,0.004265999887138605,4528084,0.003734000027179718,0.003913000226020813,0.0037219999358057976,0.003828000044450164,8738770
1554,"None of those ct gurus come even close if i start dropping the coins and roi i had over the last 2 years 

$vra below 1 m mc 
$matic before it pulled x 100
$luna before pulled x 1000
$floki before pulled x1000
$chz bfore x 40
$enj before x 50
$vgx before x 100
$fet bfore x 100 https://t.co/zHdGTsFlhG",2022-09-12T14:59:43.000Z,0.0,0.0,1.0,CHZ,0.20800599455833435,0.20854899287223816,0.19613899290561676,0.20112399756908417,278540813,0.16389000415802002,0.16389000415802002,0.15829899907112122,0.1608790010213852,120209999,0.22930100560188293,0.2543799877166748,0.2231370061635971,0.25269898772239685,1031500191,0.19435599446296692,0.19582399725914001,0.18797099590301514,0.18983399868011475,144587708
1555,"None of those ct gurus come even close if i start dropping the coins and roi i had over the last 2 years 

$vra below 1 m mc 
$matic before it pulled x 100
$luna before pulled x 1000
$floki before pulled x1000
$chz bfore x 40
$enj before x 50
$vgx before x 100
$fet bfore x 100 https://t.co/zHdGTsFlhG",2022-09-12T14:59:43.000Z,0.0,0.0,1.0,VGX,0.9299749732017517,0.9526349902153015,0.8228369951248169,0.903922975063324,40975057,0.3412950038909912,0.3693160116672516,0.33752599358558655,0.34046098589897156,8322850,0.61080402135849,0.648501992225647,0.5771129727363586,0.6298329830169678,19473447,0.43637800216674805,0.44100499153137207,0.4088580012321472,0.4124009907245636,6142220
1556,"None of those ct gurus come even close if i start dropping the coins and roi i had over the last 2 years 

$vra below 1 m mc 
$matic before it pulled x 100
$luna before pulled x 1000
$floki before pulled x1000
$chz bfore x 40
$enj before x 50
$vgx before x 100
$fet bfore x 100 https://t.co/zHdGTsFlhG",2022-09-12T14:59:43.000Z,0.0,0.0,1.0,MATIC,0.894320011138916,0.9396560192108154,0.8750079870223999,0.9300119876861572,676653496,0.9339020252227783,1.0300530195236206,0.9305170178413391,1.0248470306396484,881678148,0.7535799741744995,0.7739930152893066,0.7273129820823669,0.7660380005836487,406203002,0.7906219959259033,0.8006449937820435,0.7842540144920349,0.784313976764679,180040402
1557,"None of those ct gurus come even close if i start dropping the coins and roi i had over the last 2 years 

$vra below 1 m mc 
$matic before it pulled x 100
$luna before pulled x 1000
$floki before pulled x1000
$chz bfore x 40
$enj before x 50
$vgx before x 100
$fet bfore x 100 https://t.co/zHdGTsFlhG",2022-09-12T14:59:43.000Z,0.0,0.0,1.0,FET,0.0950860008597374,0.09833399951457977,0.09032800048589706,0.0912339985370636,11526558,0.10367900133132935,0.10524500161409378,0.1006229966878891,0.10080300271511078,11156533,0.08132299780845642,0.08399800211191177,0.07997500151395798,0.08284900337457657,8302506,0.07941599935293198,0.08064000308513641,0.07925999909639359,0.07971599698066711,6972172
1558,"My $MTRG baggs roi Will outperform 95% of the ct traders. What do i do ?

Accumulate and patience

#few https://t.co/IYXcuQXarP",2022-09-12T14:54:07.000Z,0.0,0.0,1.0,MTRG,4.078411102294922,4.1055989265441895,4.007923126220703,4.0618438720703125,1567860,3.6967270374298096,3.8694279193878174,3.695919990539551,3.750782012939453,1194520,3.9043729305267334,3.983804941177368,3.7100350856781006,3.779658079147339,1298053,3.386460065841675,3.457258939743042,3.3823490142822266,3.4572060108184814,1001682
1559,"Wizz tweet
$PYR pumps. https://t.co/82itXdlunU https://t.co/ICZaurwQJ2",2022-09-11T15:44:22.000Z,0.0,0.0,1.0,PYR,3.8205320835113525,4.242517948150635,3.672447919845581,4.223727226257324,34722160,4.8300700187683105,4.897118091583252,4.605209827423096,4.7539849281311035,19015903,3.523508071899414,3.782815933227539,3.3946340084075928,3.4164819717407227,23234732,3.7882959842681885,4.119967937469482,3.7232089042663574,3.9105169773101807,28097223
1560,"$PYR looks ready.

Targets 
$5 and $8.5 https://t.co/0TqO2ItiHY",2022-09-11T15:18:53.000Z,0.263,0.0,0.737,PYR,3.8205320835113525,4.242517948150635,3.672447919845581,4.223727226257324,34722160,4.8300700187683105,4.897118091583252,4.605209827423096,4.7539849281311035,19015903,3.523508071899414,3.782815933227539,3.3946340084075928,3.4164819717407227,23234732,3.7882959842681885,4.119967937469482,3.7232089042663574,3.9105169773101807,28097223
1561,@MacnBTC I bought 1.5 mil $eth at $1 sadly i sold at $1.05,2022-09-10T23:40:38.000Z,0.0,0.219,0.781,ETH,1718.9613037109375,1784.497802734375,1710.2969970703125,1776.2037353515625,13130928217,1851.828369140625,1927.939208984375,1851.828369140625,1881.22412109375,23826986482,1432.87646484375,1473.0604248046875,1415.0423583984375,1469.74169921875,10798098671,1322.61865234375,1335.6627197265625,1291.337646484375,1291.337646484375,8794491050
1562,"I wouldnt surprise me if $luna hits $20 / $22 

@novogratz time to deploy some capital.

If you bought recent cheap . Just take profits then and dont be a dumb fool ending up holding. I dont have the faith in this anymore as used to have. https://t.co/lhT5vbVsV4",2022-09-10T18:45:45.000Z,0.16,0.083,0.758,LUNA,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1563,"$MTRG on the verge of a breakout 

Next target $6 and $9 https://t.co/XBRIZN2KLC",2022-09-09T21:27:09.000Z,0.0,0.0,1.0,MTRG,3.268002986907959,3.713139057159424,3.2651820182800293,3.712641954421997,1837923,3.5917649269104004,3.826090097427368,3.4938900470733643,3.7671589851379395,1418142,4.087456226348877,4.149406909942627,3.9601540565490723,4.0063910484313965,1349022,3.790354013442993,3.8004209995269775,3.7159459590911865,3.743933916091919,893263
1564,"Follow my champ.
Called multiple x 100 back in 2018

Including $vra at 800 k mc https://t.co/4DIuZ3DePh",2022-09-09T20:39:25.000Z,0.181,0.0,0.819,VRA,0.004488000180572271,0.0050860000774264336,0.004488000180572271,0.004987000022083521,11884843,0.006918999832123518,0.00737199978902936,0.006473999936133623,0.007331000175327063,24375703,0.004259000066667795,0.004348999820649624,0.0042329998686909676,0.004317999817430973,4294843,0.004104999825358391,0.004110999871045351,0.003926000092178583,0.003986999858170748,8135352
1565,"Added some $rune below $2

Risk reward is good here. Willing to hodl bit longer.

#btc #eth #rune https://t.co/ArIch23YiN",2022-09-09T14:16:23.000Z,0.267,0.085,0.648,RUNE,1.843055009841919,2.023144006729126,1.8410249948501587,2.0078070163726807,84136385,2.693814992904663,2.942373037338257,2.62255597114563,2.9321820735931396,191676719,1.7060359716415405,1.730923056602478,1.6803079843521118,1.7237299680709839,51193076,1.5585600137710571,1.6060090065002441,1.5518250465393066,1.6050820350646973,18542062
1566,"Wizz season
$anc https://t.co/UIfv2UYbx4 https://t.co/7aAhLQMTYp",2022-09-09T13:43:33.000Z,0.0,0.0,1.0,ANC,0.013143000192940235,0.01457899995148182,0.013131000101566315,0.014538999646902084,0,0.013898000121116638,0.01447600033134222,0.013663000427186489,0.014368999749422073,0,0.013596000149846077,0.013710999861359596,0.013385999947786331,0.013643000274896622,0,0.0106800002977252,0.010747999884188175,0.010641999542713165,0.010696000419557095,0
1567,"This Will probably rip up aswell
$ANC https://t.co/bEWWALQxxY",2022-09-09T12:48:57.000Z,0.0,0.0,1.0,ANC,0.013143000192940235,0.01457899995148182,0.013131000101566315,0.014538999646902084,0,0.013898000121116638,0.01447600033134222,0.013663000427186489,0.014368999749422073,0,0.013596000149846077,0.013710999861359596,0.013385999947786331,0.013643000274896622,0,0.0106800002977252,0.010747999884188175,0.010641999542713165,0.010696000419557095,0
1568,"Pamp it. $luna

Expect $ANC $MIR to follow.
Coins that have been declared death have been  performing the best.

Lo https://t.co/TgPp8uBOa3 https://t.co/tJ5KZL3QjQ",2022-09-09T11:15:32.000Z,0.149,0.139,0.712,MIR,0.0026140001136809587,0.0026680000592023134,0.0025210001040250063,0.002563999965786934,21723,0.002604000037536025,0.0026630000211298466,0.002435999922454357,0.002607000060379505,30304,0.0025239998940378428,0.002609000075608492,0.002329000039026141,0.0024649999104440212,14195,0.002259999979287386,0.002491000108420849,0.0021170000545680523,0.0022899999748915434,11392
1569,"Pamp it. $luna

Expect $ANC $MIR to follow.
Coins that have been declared death have been  performing the best.

Lo https://t.co/TgPp8uBOa3 https://t.co/tJ5KZL3QjQ",2022-09-09T11:15:32.000Z,0.149,0.139,0.712,ANC,0.013143000192940235,0.01457899995148182,0.013131000101566315,0.014538999646902084,0,0.013898000121116638,0.01447600033134222,0.013663000427186489,0.014368999749422073,0,0.013596000149846077,0.013710999861359596,0.013385999947786331,0.013643000274896622,0,0.0106800002977252,0.010747999884188175,0.010641999542713165,0.010696000419557095,0
1570,"Pamp it. $luna

Expect $ANC $MIR to follow.
Coins that have been declared death have been  performing the best.

Lo https://t.co/TgPp8uBOa3 https://t.co/tJ5KZL3QjQ",2022-09-09T11:15:32.000Z,0.149,0.139,0.712,LUNA,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1571,@petejkim @coinbase @circlepay Do me a favor and pls shut up. Coinbase is the exhange to stay far away from. Seen many horror stories. People funds are locked. People $KNC tokens stolen... many many,2022-09-08T23:39:14.000Z,0.106,0.098,0.796,KNC,1.7453620433807373,1.7975800037384033,1.7294119596481323,1.773494005203247,34387042,1.6081299781799316,1.6345670223236084,1.502750039100647,1.5276180505752563,28576865,1.9367729425430298,2.054877996444702,1.8807079792022705,1.9991509914398193,84964190,1.1309609413146973,1.1388360261917114,1.1190710067749023,1.1246609687805176,12500515
1572,"$MTRG gonna rip up to 3 digits when Bull is back. And most of u will chase it. Remember the wise words

Free alpha
They build alot. Pay attention anon

#patience",2022-09-08T21:41:25.000Z,0.189,0.041,0.769,MTRG,3.2208950519561768,3.2682559490203857,3.1666829586029053,3.2673990726470947,1123639,3.778148889541626,3.929266929626465,3.5688650608062744,3.5917749404907227,1238252,4.140811920166016,4.165647029876709,4.060673236846924,4.0865559577941895,1421856,3.7057440280914307,3.975727081298828,3.7057440280914307,3.7896459102630615,1282008
1573,"Gm

Some shitcoins flying. Dont forget to take profits. This chart Will look alot diff a year from now.
$PHB AS EXAMPLE

#btc #eth https://t.co/FQyJAghRUV",2022-09-08T10:57:33.000Z,0.172,0.0,0.828,PHB,0.0020089999306946993,0.0031109999399632215,0.0020069999154657125,0.0025969999842345715,459,0.0031139999628067017,0.003117999993264675,0.0031129999551922083,0.0031159999780356884,120,0.017031000927090645,0.022843999788165092,0.010076000355184078,0.01942400075495243,9637,0.713653028011322,0.751908004283905,0.7040690183639526,0.7123929858207703,7008336
1574,"I shilled $FET back in time when it was trading below 0.01 cents. It pulled a x 100 usdt wise. Sorry but if u never took profits dont come @ me 

Also $FET is probably a safe bet longterm imo. Partners as Bosch and catena x automative are legit.

Choose wise ⏰️ 

#btc #eth",2022-09-07T14:59:21.000Z,0.178,0.076,0.746,FET,0.07740399986505508,0.10303399711847305,0.0763470008969307,0.09740100055932999,103226706,0.1041639968752861,0.10520900040864944,0.10149899870157242,0.10179299861192703,14871085,0.08595599979162216,0.09756600111722946,0.08422499895095825,0.09201899915933609,22071027,0.08072900027036667,0.0812000036239624,0.07939700037240982,0.0800589993596077,4520792
1575,"Some shitcoins rising from death. Make sure if u catch any of this by Luck..
Do me a favor and sell it 😁👍

$fly #btc #eth https://t.co/I6IaS6t1PR",2022-09-07T14:52:45.000Z,0.162,0.126,0.712,FLY,0.0005409999866969883,0.007811000104993582,0.0005050000036135316,0.004377000033855438,110299637,0.0006079999729990959,0.0006200000061653554,0.0005929999751970172,0.0006060000159777701,68114,0.0020779999904334545,0.0032210000790655613,0.0020649998914450407,0.0025969999842345715,8047980,0.003444999922066927,0.003469000104814768,0.0028329999186098576,0.002948000095784664,1073450
1576,"Here is a lesson why u should take profits

$DC

Did really well the last few weeks but all gains vanished in few days.

Lessons.. take profit 

#btc #eth https://t.co/g8DWCuMLTQ",2022-09-06T10:12:48.000Z,0.306,0.0,0.694,DC,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1577,"Ct is full of clowns. Know who to follow and who not. Many claim they called many x 50 x 100s during the last Bull market. Believe me i was here and i know Just a ""few"" of those of influencers who s insight was worth it.. 

The rest was to bussy shilling $ltc
#wizz 
#btc #eth",2022-09-05T20:45:30.000Z,0.037,0.0,0.963,LTC,60.90159606933594,61.32762908935547,59.51828384399414,60.416404724121094,450815584,62.40816116333008,62.433921813964844,60.789920806884766,60.91834259033203,291347560,62.246158599853516,62.94322967529297,60.38718795776367,61.36201477050781,527623332,55.29716491699219,55.304988861083984,53.48540115356445,54.579307556152344,333262024
1578,The $MTRG community is growing rapidly 👀📈⏰️,2022-09-04T20:31:00.000Z,0.221,0.0,0.779,MTRG,3.053647041320801,3.1387460231781006,3.0429580211639404,3.13869309425354,850865,3.1269330978393555,3.4142470359802246,3.1222779750823975,3.404524087905884,1139859,3.820478916168213,4.151360034942627,3.809154987335205,4.06235408782959,1824871,3.2399940490722656,3.5027880668640137,3.2399940490722656,3.48492693901062,1212332
1579,"Keep sending $OPUL

Only 100 x back to ath 🤡🤡🤣

Not a longterm hodl for me. https://t.co/BcBsLjXnup https://t.co/p0dfT4z3Y7",2022-09-03T15:28:04.000Z,0.0,0.0,1.0,OPUL,0.13018399477005005,0.14017200469970703,0.12456300109624863,0.1302649974822998,1187508,0.07977200299501419,0.08208200335502625,0.07977200299501419,0.0812700018286705,328930,0.1351500004529953,0.1398259997367859,0.1312289983034134,0.1368589997291565,642378,0.08422999829053879,0.08664000034332275,0.07996899634599686,0.08027099817991257,1084730
1580,"Most of the projects such as $vra $luna $vgx $matic $chz almost didnt move for 1.5 year... until 2021. My port started to skyrocket.

Lessons 
#patience 

Many moonboys expect a x 100 over night. And they laugh at me when the coins i accumulate goes down. But in the end i win. 🤡",2022-09-03T09:45:30.000Z,0.14,0.0,0.86,LUNA,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1581,"Most of the projects such as $vra $luna $vgx $matic $chz almost didnt move for 1.5 year... until 2021. My port started to skyrocket.

Lessons 
#patience 

Many moonboys expect a x 100 over night. And they laugh at me when the coins i accumulate goes down. But in the end i win. 🤡",2022-09-03T09:45:30.000Z,0.14,0.0,0.86,VRA,0.0046720001846551895,0.00468500005081296,0.004600000102072954,0.004654999822378159,3247837,0.00571200018748641,0.005874999798834324,0.005594000220298767,0.005669000092893839,8752415,0.004987000022083521,0.005028999876230955,0.004734000191092491,0.004860999993979931,8366694,0.0036869999021291733,0.0038040000945329666,0.003622000105679035,0.003790999995544553,4252154
1582,"Most of the projects such as $vra $luna $vgx $matic $chz almost didnt move for 1.5 year... until 2021. My port started to skyrocket.

Lessons 
#patience 

Many moonboys expect a x 100 over night. And they laugh at me when the coins i accumulate goes down. But in the end i win. 🤡",2022-09-03T09:45:30.000Z,0.14,0.0,0.86,VGX,0.56073397397995,0.5650039911270142,0.5308719873428345,0.5396429896354675,13542793,0.3485879898071289,0.4115779995918274,0.3415130078792572,0.3638879954814911,21376399,0.8264650106430054,1.0054219961166382,0.816897988319397,0.966867983341217,73616252,0.5421959757804871,0.6022520065307617,0.5327039957046509,0.5583080053329468,18962021
1583,"Most of the projects such as $vra $luna $vgx $matic $chz almost didnt move for 1.5 year... until 2021. My port started to skyrocket.

Lessons 
#patience 

Many moonboys expect a x 100 over night. And they laugh at me when the coins i accumulate goes down. But in the end i win. 🤡",2022-09-03T09:45:30.000Z,0.14,0.0,0.86,CHZ,0.21829000115394592,0.2252420037984848,0.2128169983625412,0.21753600239753723,318830575,0.13357600569725037,0.14882099628448486,0.13357600569725037,0.14466099441051483,249497396,0.2032729983329773,0.20543399453163147,0.1979909986257553,0.20168200135231018,210027712,0.21607600152492523,0.22250600159168243,0.209524005651474,0.2212350070476532,335332271
1584,"Most of the projects such as $vra $luna $vgx $matic $chz almost didnt move for 1.5 year... until 2021. My port started to skyrocket.

Lessons 
#patience 

Many moonboys expect a x 100 over night. And they laugh at me when the coins i accumulate goes down. But in the end i win. 🤡",2022-09-03T09:45:30.000Z,0.14,0.0,0.86,MATIC,0.871969997882843,0.889382004737854,0.8696820139884949,0.8892750144004822,287161411,0.8878170251846313,0.9104130268096924,0.879135012626648,0.8918799757957458,437387660,0.8914539813995361,0.909280002117157,0.8809679746627808,0.9061970114707947,384193062,0.7642970085144043,0.805122971534729,0.7587720155715942,0.8018050193786621,344848867
1585,"Eyes on $OPUL
Seems to hodl support around 0.11 
A push higher would take it to 0.20/0.26 zone

#btc #eth https://t.co/LdYOOD8hUq",2022-09-02T22:58:01.000Z,0.124,0.0,0.876,OPUL,0.12011600285768509,0.13022400438785553,0.11829899996519089,0.13022400438785553,738701,0.08128699660301208,0.08229699730873108,0.07966099679470062,0.07971499860286713,344588,0.12724299728870392,0.13636399805545807,0.12585599720478058,0.13516299426555634,643724,0.07996100187301636,0.08662799745798111,0.07960300147533417,0.08423999696969986,879799
1586,"$MTRG Will shine during the next uptrend.

Patience 📈",2022-09-02T18:09:10.000Z,0.0,0.0,1.0,MTRG,3.011521100997925,3.0799291133880615,2.9715819358825684,2.9797399044036865,907939,3.077923059463501,3.2172811031341553,3.037583112716675,3.0928380489349365,1050041,3.268002986907959,3.713139057159424,3.2651820182800293,3.712641954421997,1837923,3.1685469150543213,3.250791072845459,3.1061630249023438,3.1545588970184326,987757
1587,"#kucoin

Down on this shitcoin. Just bought a bit more to make my avrg lower.
Honing for a good scam pump towards 0.25 0.35. 
Holding for midterm 
$zcx 

#btc #eth https://t.co/lHBiwb1rWa",2022-09-02T17:28:58.000Z,0.083,0.17,0.747,ZCX,0.08253999799489975,0.10462100058794022,0.0761760026216507,0.08993600308895111,1127494,0.1948850005865097,0.2572300136089325,0.18362900614738464,0.2397570013999939,1266460,0.08028600364923477,0.10311699658632278,0.07543099671602249,0.09287100285291672,1165220,0.07032299786806107,0.14983899891376495,0.07032299786806107,0.11750400066375732,8142562
1588,"$LUNA might follow $LUNC

Also ecosystem coins such as $ANC $MIR might run

Eyes on scam pumps",2022-08-31T22:59:15.000Z,0.0,0.188,0.812,MIR,0.002526999916881323,0.0026650000363588333,0.0024419999681413174,0.002553999889642,28070,0.0024530000519007444,0.0026289999950677156,0.0024170000106096268,0.0025029999669641256,26865,0.0025339999701827765,0.0026360000483691692,0.002454000059515238,0.0026130001060664654,28449,0.00216299993917346,0.002460000105202198,0.0019970000721514225,0.002094999887049198,16868
1589,"$LUNA might follow $LUNC

Also ecosystem coins such as $ANC $MIR might run

Eyes on scam pumps",2022-08-31T22:59:15.000Z,0.0,0.188,0.812,ANC,0.01960200071334839,0.02021699957549572,0.01960200071334839,0.019849000498652458,0,0.023336999118328094,0.023465000092983246,0.022890999913215637,0.02331399917602539,0,0.01864900067448616,0.01923299953341484,0.01845799945294857,0.01909700036048889,0,0.011353000067174435,0.011392000131309032,0.010595999658107758,0.01068700011819601,1
1590,"$LUNA might follow $LUNC

Also ecosystem coins such as $ANC $MIR might run

Eyes on scam pumps",2022-08-31T22:59:15.000Z,0.0,0.188,0.812,LUNA,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1591,"$LUNA might follow $LUNC

Also ecosystem coins such as $ANC $MIR might run

Eyes on scam pumps",2022-08-31T22:59:15.000Z,0.0,0.188,0.812,LUNC,0.00015799999528098851,0.00023600000713486224,0.00015199999324977398,0.00022499999613501132,791395417,9.7999996796716e-05,0.00011500000255182385,9.699999645818025e-05,0.0001049999991664663,234809377,0.0003809999907389283,0.0004839999892283231,0.00034100000630132854,0.00043799998820759356,2473731002,0.00028300000121816993,0.000307999987853691,0.0002789999998640269,0.00030300000798888505,664831996
1592,"Few of my main baggs

$WOO 
$MTRG
$FET
$MLT

Playing the longterm game. There is no need to expect a x 100 short term.
By longterm i mean a timeframe of 1.5/3 years in the crypto space",2022-08-27T10:25:37.000Z,0.051,0.063,0.886,WOO,0.14930599927902222,0.1527470052242279,0.1467670053243637,0.14850099384784698,17374584,0.18792599439620972,0.20409899950027466,0.18345199525356293,0.20026299357414246,32694881,0.15042799711227417,0.15381400287151337,0.14923100173473358,0.15212300419807434,9494099,0.13514800369739532,0.1418049931526184,0.13327200710773468,0.14097000658512115,13778220
1593,"Few of my main baggs

$WOO 
$MTRG
$FET
$MLT

Playing the longterm game. There is no need to expect a x 100 short term.
By longterm i mean a timeframe of 1.5/3 years in the crypto space",2022-08-27T10:25:37.000Z,0.051,0.063,0.886,MTRG,2.875221014022827,2.906503915786743,2.8450050354003906,2.884505033493042,886784,2.9646189212799072,3.354628086090088,2.960753917694092,3.3505380153656006,2113155,2.979671001434326,3.0541980266571045,2.971519947052002,3.0536019802093506,833519,3.678586006164551,3.8055379390716553,3.6150898933410645,3.7652690410614014,1054467
1594,"Few of my main baggs

$WOO 
$MTRG
$FET
$MLT

Playing the longterm game. There is no need to expect a x 100 short term.
By longterm i mean a timeframe of 1.5/3 years in the crypto space",2022-08-27T10:25:37.000Z,0.051,0.063,0.886,FET,0.08553200215101242,0.08631099760532379,0.0837009996175766,0.08502499759197235,9767506,0.08100699633359909,0.09084399789571762,0.08032699674367905,0.0860309973359108,15913457,0.08092000335454941,0.08418700098991394,0.0803690031170845,0.08263099938631058,6394571,0.08026500046253204,0.08116000145673752,0.07926999777555466,0.08116000145673752,5966398
